filename,width,height,class,xmin,ymin,xmax,ymax
image62_jpg.rf.082ded0fe09c11458b3b154868865eed.jpg,640,640,cancer,58,122,119,256
image62_jpg.rf.082ded0fe09c11458b3b154868865eed.jpg,640,640,cancer,405,521,439,554


415_jpg.rf.083343bd6a8e031cc88afa4b3b548bec.jpg,640,640,cancer,321,95,515,207
415_jpg.rf.083343bd6a8e031cc88afa4b3b548bec.jpg,640,640,cancer,321,253,409,332
415_jpg.rf.083343bd6a8e031cc88afa4b3b548bec.jpg,640,640,cancer,179,167,227,297
415_jpg.rf.083343bd6a8e031cc88afa4b3b548bec.jpg,640,640,no cancer,425,379,563,443
415_jpg.rf.083343bd6a8e031cc88afa4b3b548bec.jpg,640,640,cancer,229,332,279,435
415_jpg.rf.083343bd6a8e031cc88afa4b3b548bec.jpg,640,640,cancer,192,344,229,384
415_jpg.rf.083343bd6a8e031cc88afa4b3b548bec.jpg,640,640,cancer,30,377,102,485
415_jpg.rf.083343bd6a8e031cc88afa4b3b548bec.jpg,640,640,cancer,38,562,108,632
415_jpg.rf.083343bd6a8e031cc88afa4b3b548bec.jpg,640,640,cancer,202,511,310,552
415_jpg.rf.083343bd6a8e031cc88afa4b3b548bec.jpg,640,640,cancer,225,580,307,624

21_jpg.rf.0811127db102f955cb9e2deb196207a2.jpg,640,640,no cancer,365,172,472,266
21_jpg.rf.0811127db102f955cb9e2deb196207a2.jpg,640,640,cancer,28,208,332,477


124_nc_jpg.rf.083196ca3421941d468912dbb5d72945.jpg,640,640,no cancer,56,90,179,320
124_nc_jpg.rf.083196ca3421941d468912dbb5d72945.jpg,640,640,no cancer,312,27,423,410
124_nc_jpg.rf.083196ca3421941d468912dbb5d72945.jpg,640,640,cancer,385,476,494,544

135_jpg.rf.083200e5ab2aa20ba1132761a83174e5.jpg,640,640,no cancer,208,329,459,449

image175_jpg.rf.0843beaaf32b37d43af42e44751e29e9.jpg,640,640,no cancer,466,107,640,205
image175_jpg.rf.0843beaaf32b37d43af42e44751e29e9.jpg,640,640,cancer,29,29,66,88
image175_jpg.rf.0843beaaf32b37d43af42e44751e29e9.jpg,640,640,cancer,51,0,78,39
image175_jpg.rf.0843beaaf32b37d43af42e44751e29e9.jpg,640,640,no cancer,107,335,214,617
307_jpg.rf.084b715a17d59dd646862c419e6fc4ae.jpg,640,640,cancer,182,79,376,217
307_jpg.rf.084b715a17d59dd646862c419e6fc4ae.jpg,640,640,cancer,544,96,639,222
307_jpg.rf.084b715a17d59dd646862c419e6fc4ae.jpg,640,640,no cancer,88,446,307,568
307_jpg.rf.084b715a17d59dd646862c419e6fc4ae.jpg,640,640,no cancer,380,363,496,521



image210_jpg.rf.08594d852381eabf51b2f7a2d570f818.jpg,640,640,no cancer,183,334,313,539
image210_jpg.rf.08594d852381eabf51b2f7a2d570f818.jpg,640,640,cancer,383,458,432,484
image210_jpg.rf.08594d852381eabf51b2f7a2d570f818.jpg,640,640,no cancer,77,17,176,322
image210_jpg.rf.08594d852381eabf51b2f7a2d570f818.jpg,640,640,no cancer,319,79,509,204
image162_jpg.rf.08764aafe4f43236bf2d968e6fcf721a.jpg,640,640,no cancer,67,176,203,351
image162_jpg.rf.08764aafe4f43236bf2d968e6fcf721a.jpg,640,640,no cancer,274,72,486,276
image162_jpg.rf.08764aafe4f43236bf2d968e6fcf721a.jpg,640,640,cancer,13,530,72,614
image162_jpg.rf.08764aafe4f43236bf2d968e6fcf721a.jpg,640,640,no cancer,448,352,544,639
image153_jpg.rf.086cee3420810ac7cfe75a404d4723be.jpg,640,640,no cancer,0,552,134,640
image153_jpg.rf.086cee3420810ac7cfe75a404d4723be.jpg,640,640,cancer,369,406,458,555
image153_jpg.rf.086cee3420810ac7cfe75a404d4723be.jpg,640,640,no cancer,0,40,138,232
image153_jpg.rf.086cee3420810ac7cfe75a404d4723be.jpg,640,640,no cancer,198,57,575,314



44_jpg.rf.0898925a72037012c0170dfd03233409.jpg,640,640,no cancer,340,29,517,75
44_jpg.rf.0898925a72037012c0170dfd03233409.jpg,640,640,cancer,48,365,230,639
44_jpg.rf.0898925a72037012c0170dfd03233409.jpg,640,640,no cancer,417,231,614,483

14_nc_jpg.rf.084da078d6d94324ab30863394168833.jpg,640,640,no cancer,480,405,640,640
14_nc_jpg.rf.084da078d6d94324ab30863394168833.jpg,640,640,no cancer,249,319,300,580
14_nc_jpg.rf.084da078d6d94324ab30863394168833.jpg,640,640,no cancer,172,356,223,564
14_nc_jpg.rf.084da078d6d94324ab30863394168833.jpg,640,640,cancer,110,87,169,150


suspicious-0003_jpg.rf.089dcf02bc5dbf922d7f81e37b41b0a5.jpg,640,640,cancer,112,126,138,171
suspicious-0003_jpg.rf.089dcf02bc5dbf922d7f81e37b41b0a5.jpg,640,640,no cancer,413,97,591,169
suspicious-0003_jpg.rf.089dcf02bc5dbf922d7f81e37b41b0a5.jpg,640,640,no cancer,331,395,594,601


158_jpg.rf.08a0630130d158f54dc6f624c3e2fce0.jpg,640,640,no cancer,372,177,531,395
75_nc_jpg.rf.0884a1c31ac901121e5c8ae0c54413e8.jpg,640,640,no cancer,387,27,569,222
75_nc_jpg.rf.0884a1c31ac901121e5c8ae0c54413e8.jpg,640,640,no cancer,113,35,147,91
75_nc_jpg.rf.0884a1c31ac901121e5c8ae0c54413e8.jpg,640,640,cancer,374,371,496,525
75_nc_jpg.rf.0884a1c31ac901121e5c8ae0c54413e8.jpg,640,640,cancer,315,371,344,474
75_nc_jpg.rf.0884a1c31ac901121e5c8ae0c54413e8.jpg,640,640,no cancer,84,434,264,536
Oral-Cancer-Screenings_jpg.rf.08b62c7dffdd033307cde9ca6e53d4fa.jpg,640,640,cancer,119,291,381,632

148_jpg.rf.089ccb96a298a03cbe563a37f1ec3709.jpg,640,640,no cancer,263,177,472,428

120_jpg.rf.086793b6cabdef0fe5199b43b07e4d6a.jpg,640,640,cancer,58,97,334,394


download_jpeg_jpg.rf.08a0c2fe0975edc4151c83b6db359a1a.jpg,640,640,cancer,149,72,292,279
download_jpeg_jpg.rf.08a0c2fe0975edc4151c83b6db359a1a.jpg,640,640,no cancer,524,70,617,327
download_jpeg_jpg.rf.08a0c2fe0975edc4151c83b6db359a1a.jpg,640,640,no cancer,0,484,260,560
download_jpeg_jpg.rf.08a0c2fe0975edc4151c83b6db359a1a.jpg,640,640,no cancer,586,410,639,639
image196_jpg.rf.08ce49ddb1e114acf3d0c412374ca4a9.jpg,640,640,no cancer,86,122,368,246
image196_jpg.rf.08ce49ddb1e114acf3d0c412374ca4a9.jpg,640,640,no cancer,449,0,493,331
image196_jpg.rf.08ce49ddb1e114acf3d0c412374ca4a9.jpg,640,640,no cancer,558,0,590,331
image196_jpg.rf.08ce49ddb1e114acf3d0c412374ca4a9.jpg,640,640,no cancer,83,333,395,396
image196_jpg.rf.08ce49ddb1e114acf3d0c412374ca4a9.jpg,640,640,no cancer,396,357,531,506
420_jpg.rf.08bcb372b2becebbe9116b5ac0141114.jpg,640,640,cancer,195,263,225,298
420_jpg.rf.08bcb372b2becebbe9116b5ac0141114.jpg,640,640,no cancer,366,224,426,295
420_jpg.rf.08bcb372b2becebbe9116b5ac0141114.jpg,640,640,cancer,427,451,526,540
image195_jpg.rf.0889b490392eca6e5d934b09193e5c53.jpg,640,640,no cancer,0,8,171,274
image195_jpg.rf.0889b490392eca6e5d934b09193e5c53.jpg,640,640,no cancer,368,95,497,357
image195_jpg.rf.0889b490392eca6e5d934b09193e5c53.jpg,640,640,cancer,70,412,148,638
image195_jpg.rf.0889b490392eca6e5d934b09193e5c53.jpg,640,640,no cancer,186,431,428,586
image195_jpg.rf.0889b490392eca6e5d934b09193e5c53.jpg,640,640,no cancer,444,447,638,597





59_jpg.rf.08e55fed9e769cc87847540295f29e0c.jpg,640,640,cancer,564,186,606,499
59_jpg.rf.08e55fed9e769cc87847540295f29e0c.jpg,640,640,no cancer,198,349,266,423



209_jpg.rf.0872c6bfa9cc5a341697df6e2f21c9a0.jpg,640,640,cancer,83,87,232,185
209_jpg.rf.0872c6bfa9cc5a341697df6e2f21c9a0.jpg,640,640,cancer,204,322,233,388
209_jpg.rf.0872c6bfa9cc5a341697df6e2f21c9a0.jpg,640,640,no cancer,389,163,602,270
209_jpg.rf.0872c6bfa9cc5a341697df6e2f21c9a0.jpg,640,640,no cancer,100,576,299,640
209_jpg.rf.0872c6bfa9cc5a341697df6e2f21c9a0.jpg,640,640,cancer,301,489,593,600

2_nc_jpg.rf.08f8637206243a618cde453226512aba.jpg,640,640,no cancer,270,0,640,261
2_nc_jpg.rf.08f8637206243a618cde453226512aba.jpg,640,640,cancer,113,103,180,186
2_nc_jpg.rf.08f8637206243a618cde453226512aba.jpg,640,640,cancer,95,60,120,108
2_nc_jpg.rf.08f8637206243a618cde453226512aba.jpg,640,640,cancer,319,331,433,443
2_nc_jpg.rf.08f8637206243a618cde453226512aba.jpg,640,640,no cancer,117,330,265,572



69_jpg.rf.0917806bf0a2e8a30b097399ab40b422.jpg,640,640,cancer,45,334,153,476
69_jpg.rf.0917806bf0a2e8a30b097399ab40b422.jpg,640,640,no cancer,379,429,544,555
69_jpg.rf.0917806bf0a2e8a30b097399ab40b422.jpg,640,640,cancer,0,63,165,259
69_jpg.rf.0917806bf0a2e8a30b097399ab40b422.jpg,640,640,no cancer,394,63,557,257

174_nc_jpg.rf.08eeeb047123da2c406faa13ddf5f718.jpg,640,640,no cancer,50,334,263,516
174_nc_jpg.rf.08eeeb047123da2c406faa13ddf5f718.jpg,640,640,cancer,384,403,488,593
174_nc_jpg.rf.08eeeb047123da2c406faa13ddf5f718.jpg,640,640,no cancer,0,58,161,218
174_nc_jpg.rf.08eeeb047123da2c406faa13ddf5f718.jpg,640,640,no cancer,477,7,571,180

101_nc_jpg.rf.0927928da4c8d3e23bfbf0393b688a09.jpg,640,640,no cancer,68,65,194,215
101_nc_jpg.rf.0927928da4c8d3e23bfbf0393b688a09.jpg,640,640,cancer,372,151,531,226
101_nc_jpg.rf.0927928da4c8d3e23bfbf0393b688a09.jpg,640,640,no cancer,44,415,132,470
101_nc_jpg.rf.0927928da4c8d3e23bfbf0393b688a09.jpg,640,640,no cancer,62,485,177,554
101_nc_jpg.rf.0927928da4c8d3e23bfbf0393b688a09.jpg,640,640,cancer,412,365,546,407
142_jpg.rf.0922ff4b791a0e9dc8aa7fd88590f366.jpg,640,640,cancer,236,392,341,461
142_jpg.rf.0922ff4b791a0e9dc8aa7fd88590f366.jpg,640,640,no cancer,496,472,552,575
142_jpg.rf.0922ff4b791a0e9dc8aa7fd88590f366.jpg,640,640,no cancer,188,160,257,263
142_jpg.rf.0922ff4b791a0e9dc8aa7fd88590f366.jpg,640,640,cancer,429,207,448,276



194_jpg.rf.0924cd3f4597e01d6b2fd293d2d0241f.jpg,640,640,cancer,99,92,230,189
194_jpg.rf.0924cd3f4597e01d6b2fd293d2d0241f.jpg,640,640,no cancer,358,229,425,319
194_jpg.rf.0924cd3f4597e01d6b2fd293d2d0241f.jpg,640,640,no cancer,406,248,560,320
194_jpg.rf.0924cd3f4597e01d6b2fd293d2d0241f.jpg,640,640,cancer,180,441,202,470
194_jpg.rf.0924cd3f4597e01d6b2fd293d2d0241f.jpg,640,640,cancer,464,338,547,511
142_nc_jpg.rf.08d831635b337b0de75daa9f5cdf2d59.jpg,640,640,no cancer,0,0,217,310
142_nc_jpg.rf.08d831635b337b0de75daa9f5cdf2d59.jpg,640,640,cancer,378,55,473,178
142_nc_jpg.rf.08d831635b337b0de75daa9f5cdf2d59.jpg,640,640,cancer,339,490,424,532

image264_jpg.rf.0948f006b89eabb81cff2813e500071d.jpg,640,640,no cancer,53,56,125,104
image264_jpg.rf.0948f006b89eabb81cff2813e500071d.jpg,640,640,cancer,350,91,396,129
image264_jpg.rf.0948f006b89eabb81cff2813e500071d.jpg,640,640,cancer,84,327,132,578
image264_jpg.rf.0948f006b89eabb81cff2813e500071d.jpg,640,640,no cancer,223,313,418,628

121_jpg.rf.09627b29496de3896ca7f5ac7f7a9e58.jpg,640,640,cancer,454,239,639,287
121_jpg.rf.09627b29496de3896ca7f5ac7f7a9e58.jpg,640,640,no cancer,203,108,385,192
121_jpg.rf.09627b29496de3896ca7f5ac7f7a9e58.jpg,640,640,cancer,479,356,600,549
121_jpg.rf.09627b29496de3896ca7f5ac7f7a9e58.jpg,640,640,cancer,201,454,255,604


403_jpg.rf.096409ecf0d18988256741f0a7ac580e.jpg,640,640,cancer,441,304,493,424
403_jpg.rf.096409ecf0d18988256741f0a7ac580e.jpg,640,640,no cancer,107,333,217,557
403_jpg.rf.096409ecf0d18988256741f0a7ac580e.jpg,640,640,no cancer,398,1,572,269
403_jpg.rf.096409ecf0d18988256741f0a7ac580e.jpg,640,640,cancer,1,1,172,216


16_jpg.rf.0949d323244e9f94264951d7e9bfe519.jpg,640,640,cancer,76,144,494,378
16_jpg.rf.0949d323244e9f94264951d7e9bfe519.jpg,640,640,no cancer,97,454,224,546
126_jpg.rf.095a15e38895843f62bef6b1167fbdf4.jpg,640,640,cancer,234,122,535,422
images-17-_jpeg_jpg.rf.0907db77a0147242f78be1c73f46c604.jpg,640,640,cancer,60,17,259,228
images-17-_jpeg_jpg.rf.0907db77a0147242f78be1c73f46c604.jpg,640,640,cancer,446,16,500,98
images-17-_jpeg_jpg.rf.0907db77a0147242f78be1c73f46c604.jpg,640,640,no cancer,183,435,313,509
images-17-_jpeg_jpg.rf.0907db77a0147242f78be1c73f46c604.jpg,640,640,cancer,321,256,516,294

93_jpg.rf.096e36dec0f1025a4d305424f4418f42.jpg,640,640,no cancer,199,47,399,229

357_jpg.rf.09787f1bdce2e5fa2d1f390ab6f01702.jpg,640,640,cancer,111,464,168,516
357_jpg.rf.09787f1bdce2e5fa2d1f390ab6f01702.jpg,640,640,no cancer,426,478,561,554
357_jpg.rf.09787f1bdce2e5fa2d1f390ab6f01702.jpg,640,640,no cancer,440,344,569,464
357_jpg.rf.09787f1bdce2e5fa2d1f390ab6f01702.jpg,640,640,no cancer,117,46,221,126
357_jpg.rf.09787f1bdce2e5fa2d1f390ab6f01702.jpg,640,640,no cancer,396,104,566,162

image167_jpg.rf.097901aa9651b3e9f55eebd41918e740.jpg,640,640,no cancer,0,101,223,223
image167_jpg.rf.097901aa9651b3e9f55eebd41918e740.jpg,640,640,cancer,282,13,379,180
image167_jpg.rf.097901aa9651b3e9f55eebd41918e740.jpg,640,640,cancer,343,184,431,293
image167_jpg.rf.097901aa9651b3e9f55eebd41918e740.jpg,640,640,cancer,376,501,414,586


222_jpg.rf.099cb6b86cac2b97138f4bb69433bb77.jpg,640,640,cancer,445,0,640,274
222_jpg.rf.099cb6b86cac2b97138f4bb69433bb77.jpg,640,640,no cancer,67,82,186,169
222_jpg.rf.099cb6b86cac2b97138f4bb69433bb77.jpg,640,640,cancer,480,557,576,639
222_jpg.rf.099cb6b86cac2b97138f4bb69433bb77.jpg,640,640,no cancer,99,421,186,506


WhatsApp-Image-2022-02-26-at-9-50-56-PM-1-_jpeg.rf.099488abffb73275d72a4af5c64e847c.jpg,640,640,cancer,321,283,440,424




171_jpg.rf.09c8c1a40957bbfebf62278c9eac1192.jpg,640,640,cancer,65,105,94,191
171_jpg.rf.09c8c1a40957bbfebf62278c9eac1192.jpg,640,640,no cancer,342,137,465,273
171_jpg.rf.09c8c1a40957bbfebf62278c9eac1192.jpg,640,640,no cancer,77,390,211,640
171_jpg.rf.09c8c1a40957bbfebf62278c9eac1192.jpg,640,640,no cancer,220,418,524,560
WhatsApp-Image-2022-02-26-at-9-55-33-PM_jpeg.rf.09928f2a574d48f9207b6e8eeb0aded7.jpg,640,640,cancer,174,180,538,298

124_jpg.rf.09ba27f4a5a12f0c02261190f4912767.jpg,640,640,cancer,492,595,578,640
124_jpg.rf.09ba27f4a5a12f0c02261190f4912767.jpg,640,640,no cancer,110,392,270,480
124_jpg.rf.09ba27f4a5a12f0c02261190f4912767.jpg,640,640,no cancer,324,76,569,359
124_jpg.rf.09ba27f4a5a12f0c02261190f4912767.jpg,640,640,no cancer,20,74,198,240
132_jpg.rf.09a3f4808f5d309498d5296f201ef7e0.jpg,640,640,cancer,128,139,462,390
132_jpg.rf.09a3f4808f5d309498d5296f201ef7e0.jpg,640,640,no cancer,539,188,586,252
01960a64-cfe8-444d-bbc5-575c15389a21_jpg.rf.09ce641f0dde2a7fd417194652dd5269.jpg,640,640,cancer,266,184,640,571


140_nc_jpg.rf.096ba563be7e0397cbb81f83d858da8a.jpg,640,640,no cancer,77,234,132,344
140_nc_jpg.rf.096ba563be7e0397cbb81f83d858da8a.jpg,640,640,cancer,403,194,471,383
140_nc_jpg.rf.096ba563be7e0397cbb81f83d858da8a.jpg,640,640,no cancer,0,397,182,454
140_nc_jpg.rf.096ba563be7e0397cbb81f83d858da8a.jpg,640,640,cancer,334,507,485,565
469_jpg.rf.096fe42f37dbd74a356345ab46f63bc5.jpg,640,640,cancer,91,0,126,53
469_jpg.rf.096fe42f37dbd74a356345ab46f63bc5.jpg,640,640,cancer,411,10,566,141
469_jpg.rf.096fe42f37dbd74a356345ab46f63bc5.jpg,640,640,no cancer,39,476,202,639
469_jpg.rf.096fe42f37dbd74a356345ab46f63bc5.jpg,640,640,no cancer,356,191,561,474
image132_jpg.rf.096c23d93f0ad011e9aa7a9584321004.jpg,640,640,no cancer,500,483,614,551
image132_jpg.rf.096c23d93f0ad011e9aa7a9584321004.jpg,640,640,no cancer,74,367,225,640
image132_jpg.rf.096c23d93f0ad011e9aa7a9584321004.jpg,640,640,no cancer,434,66,534,168
image132_jpg.rf.096c23d93f0ad011e9aa7a9584321004.jpg,640,640,cancer,8,1,171,333


71_nc_jpg.rf.0997d51c59f15e6d48affc406f16cf67.jpg,640,640,no cancer,0,0,140,326
71_nc_jpg.rf.0997d51c59f15e6d48affc406f16cf67.jpg,640,640,no cancer,347,24,484,280
71_nc_jpg.rf.0997d51c59f15e6d48affc406f16cf67.jpg,640,640,no cancer,143,388,186,574
71_nc_jpg.rf.0997d51c59f15e6d48affc406f16cf67.jpg,640,640,no cancer,28,412,100,590
71_nc_jpg.rf.0997d51c59f15e6d48affc406f16cf67.jpg,640,640,cancer,378,507,431,618





205_jpg.rf.09f5567ceb845e393a6c935ecf0e3bec.jpg,640,640,cancer,254,0,313,210
205_jpg.rf.09f5567ceb845e393a6c935ecf0e3bec.jpg,640,640,no cancer,313,94,492,182
205_jpg.rf.09f5567ceb845e393a6c935ecf0e3bec.jpg,640,640,no cancer,61,283,180,639
205_jpg.rf.09f5567ceb845e393a6c935ecf0e3bec.jpg,640,640,cancer,396,328,549,451

206_jpg.rf.09eb1028f816755a21d5ca0a0c424120.jpg,640,640,cancer,17,0,111,94
206_jpg.rf.09eb1028f816755a21d5ca0a0c424120.jpg,640,640,cancer,467,119,521,154
206_jpg.rf.09eb1028f816755a21d5ca0a0c424120.jpg,640,640,no cancer,85,256,241,516
206_jpg.rf.09eb1028f816755a21d5ca0a0c424120.jpg,640,640,no cancer,382,256,429,639
206_jpg.rf.09eb1028f816755a21d5ca0a0c424120.jpg,640,640,no cancer,530,256,593,639
70_jpg.rf.09e3a5a8a130502d15fde947ed5103ea.jpg,640,640,no cancer,159,166,508,429










IMG_2684_jpg.rf.09f1207d71d42547c3ad044faadd87fb.jpg,640,640,no cancer,444,354,612,591
IMG_2684_jpg.rf.09f1207d71d42547c3ad044faadd87fb.jpg,640,640,cancer,25,354,104,509
IMG_2684_jpg.rf.09f1207d71d42547c3ad044faadd87fb.jpg,640,640,no cancer,488,38,640,263
IMG_2684_jpg.rf.09f1207d71d42547c3ad044faadd87fb.jpg,640,640,cancer,237,26,333,145

388x210-White_Bumps_on_Lips_jpg.rf.0a3a5e1547dd16970b6dcbd5b82ffd3a.jpg,640,640,cancer,220,205,431,406
388x210-White_Bumps_on_Lips_jpg.rf.0a3a5e1547dd16970b6dcbd5b82ffd3a.jpg,640,640,cancer,58,265,206,479
388x210-White_Bumps_on_Lips_jpg.rf.0a3a5e1547dd16970b6dcbd5b82ffd3a.jpg,640,640,cancer,556,384,595,454
388x210-White_Bumps_on_Lips_jpg.rf.0a3a5e1547dd16970b6dcbd5b82ffd3a.jpg,640,640,cancer,259,418,369,527
388x210-White_Bumps_on_Lips_jpg.rf.0a3a5e1547dd16970b6dcbd5b82ffd3a.jpg,640,640,no cancer,84,94,213,180
388x210-White_Bumps_on_Lips_jpg.rf.0a3a5e1547dd16970b6dcbd5b82ffd3a.jpg,640,640,cancer,84,104,223,189
388x210-White_Bumps_on_Lips_jpg.rf.0a3a5e1547dd16970b6dcbd5b82ffd3a.jpg,640,640,cancer,454,134,582,329


142_jpg.rf.09f85ea811e3a19dc53c7cc937d50d3c.jpg,640,640,no cancer,406,55,491,215
385_jpg.rf.0a497c2d94b396c673ac3aef63734d3e.jpg,640,640,cancer,79,452,149,514
385_jpg.rf.0a497c2d94b396c673ac3aef63734d3e.jpg,640,640,no cancer,351,366,632,640
385_jpg.rf.0a497c2d94b396c673ac3aef63734d3e.jpg,640,640,cancer,125,158,186,216
385_jpg.rf.0a497c2d94b396c673ac3aef63734d3e.jpg,640,640,cancer,288,3,515,224
94_nc_jpg.rf.0a432aa00827e2b1c9c758da0d4ec3e7.jpg,640,640,no cancer,71,63,237,158
94_nc_jpg.rf.0a432aa00827e2b1c9c758da0d4ec3e7.jpg,640,640,no cancer,294,16,519,87
94_nc_jpg.rf.0a432aa00827e2b1c9c758da0d4ec3e7.jpg,640,640,no cancer,45,342,189,484
94_nc_jpg.rf.0a432aa00827e2b1c9c758da0d4ec3e7.jpg,640,640,cancer,294,294,446,480









210_jpg.rf.0a620cc1b1d790f4942965e8b72a9a57.jpg,640,640,cancer,128,447,169,488
210_jpg.rf.0a620cc1b1d790f4942965e8b72a9a57.jpg,640,640,cancer,140,163,167,200
210_jpg.rf.0a620cc1b1d790f4942965e8b72a9a57.jpg,640,640,no cancer,408,1,561,329

91_jpg.rf.0a744bf5383ec0847fb9e6a2bffed2ce.jpg,640,640,cancer,379,319,579,558
91_jpg.rf.0a744bf5383ec0847fb9e6a2bffed2ce.jpg,640,640,no cancer,50,404,177,510
91_jpg.rf.0a744bf5383ec0847fb9e6a2bffed2ce.jpg,640,640,cancer,485,171,534,237
91_jpg.rf.0a744bf5383ec0847fb9e6a2bffed2ce.jpg,640,640,cancer,84,64,117,146
suspicious-0018_jpg.rf.0a7f84430316c26898bdf4c573b4366c.jpg,640,640,cancer,166,134,283,243
suspicious-0018_jpg.rf.0a7f84430316c26898bdf4c573b4366c.jpg,640,640,no cancer,418,62,484,224
suspicious-0018_jpg.rf.0a7f84430316c26898bdf4c573b4366c.jpg,640,640,no cancer,503,49,591,270
suspicious-0018_jpg.rf.0a7f84430316c26898bdf4c573b4366c.jpg,640,640,cancer,163,361,256,427
suspicious-0018_jpg.rf.0a7f84430316c26898bdf4c573b4366c.jpg,640,640,no cancer,390,477,614,640
image88_jpg.rf.0a043641cb9f6da7a3188e5dad7c733b.jpg,640,640,no cancer,106,556,288,622
image88_jpg.rf.0a043641cb9f6da7a3188e5dad7c733b.jpg,640,640,cancer,43,155,103,272
image88_jpg.rf.0a043641cb9f6da7a3188e5dad7c733b.jpg,640,640,cancer,50,77,95,159
image88_jpg.rf.0a043641cb9f6da7a3188e5dad7c733b.jpg,640,640,cancer,453,92,612,170
451_jpg.rf.0a6fd6026ee41ad5b890ec1ee31955b5.jpg,640,640,cancer,66,89,150,190
451_jpg.rf.0a6fd6026ee41ad5b890ec1ee31955b5.jpg,640,640,cancer,439,76,505,317
451_jpg.rf.0a6fd6026ee41ad5b890ec1ee31955b5.jpg,640,640,cancer,226,514,288,639
451_jpg.rf.0a6fd6026ee41ad5b890ec1ee31955b5.jpg,640,640,no cancer,436,417,461,476

120_jpg.rf.0a7384b61a6aa1b9c34d9165cfaddd3d.jpg,640,640,cancer,175,479,212,524
120_jpg.rf.0a7384b61a6aa1b9c34d9165cfaddd3d.jpg,640,640,cancer,178,231,214,269
120_jpg.rf.0a7384b61a6aa1b9c34d9165cfaddd3d.jpg,640,640,cancer,492,170,545,215

421_jpg.rf.0a7f5685c583845ae5b0bf315b6d6ce2.jpg,640,640,cancer,172,124,313,234
421_jpg.rf.0a7f5685c583845ae5b0bf315b6d6ce2.jpg,640,640,cancer,525,56,585,187
421_jpg.rf.0a7f5685c583845ae5b0bf315b6d6ce2.jpg,640,640,cancer,200,328,259,487
421_jpg.rf.0a7f5685c583845ae5b0bf315b6d6ce2.jpg,640,640,no cancer,495,401,596,501
421_jpg.rf.0a7f5685c583845ae5b0bf315b6d6ce2.jpg,640,640,no cancer,613,417,640,526
image184_jpg.rf.0a4dd3b4316da60098d3c6b6852951d5.jpg,640,640,no cancer,63,93,252,250
image184_jpg.rf.0a4dd3b4316da60098d3c6b6852951d5.jpg,640,640,no cancer,552,237,640,370
image184_jpg.rf.0a4dd3b4316da60098d3c6b6852951d5.jpg,640,640,cancer,492,377,576,515
152_jpg.rf.0a8cb5b99fc1ee60768ed7b0ba721013.jpg,640,640,cancer,331,211,540,398


152_jpg.rf.0a3944fdcb17702be3b3726ad42f01d3.jpg,640,640,cancer,328,464,431,608
152_jpg.rf.0a3944fdcb17702be3b3726ad42f01d3.jpg,640,640,no cancer,146,302,229,640
152_jpg.rf.0a3944fdcb17702be3b3726ad42f01d3.jpg,640,640,no cancer,270,363,289,640
152_jpg.rf.0a3944fdcb17702be3b3726ad42f01d3.jpg,640,640,no cancer,374,94,553,188
152_jpg.rf.0a3944fdcb17702be3b3726ad42f01d3.jpg,640,640,no cancer,24,80,126,151

193_jpg.rf.0a9433ceb6ca40db67cc263965a6cc08.jpg,640,640,cancer,146,375,267,530
193_jpg.rf.0a9433ceb6ca40db67cc263965a6cc08.jpg,640,640,no cancer,487,177,546,521
193_jpg.rf.0a9433ceb6ca40db67cc263965a6cc08.jpg,640,640,cancer,158,531,267,640

102_nc_jpg.rf.0aa3a919c3bca9bdfd536199caa5ddc1.jpg,640,640,no cancer,240,399,281,455
102_nc_jpg.rf.0aa3a919c3bca9bdfd536199caa5ddc1.jpg,640,640,cancer,156,107,185,166
102_nc_jpg.rf.0aa3a919c3bca9bdfd536199caa5ddc1.jpg,640,640,cancer,241,122,382,211
102_nc_jpg.rf.0aa3a919c3bca9bdfd536199caa5ddc1.jpg,640,640,cancer,486,163,532,228
323_jpg.rf.0a9215aec6a80c5f7f81cc664385db12.jpg,640,640,cancer,94,0,145,78
323_jpg.rf.0a9215aec6a80c5f7f81cc664385db12.jpg,640,640,no cancer,462,0,640,249
323_jpg.rf.0a9215aec6a80c5f7f81cc664385db12.jpg,640,640,cancer,145,380,245,545
323_jpg.rf.0a9215aec6a80c5f7f81cc664385db12.jpg,640,640,cancer,411,250,557,507
323_jpg.rf.0a9215aec6a80c5f7f81cc664385db12.jpg,640,640,cancer,471,548,562,637
256_jpg.rf.0a9c48ffa49de6514df0fbdb341da40a.jpg,640,640,cancer,85,24,118,137
256_jpg.rf.0a9c48ffa49de6514df0fbdb341da40a.jpg,640,640,cancer,105,202,132,262
256_jpg.rf.0a9c48ffa49de6514df0fbdb341da40a.jpg,640,640,cancer,393,28,549,294
256_jpg.rf.0a9c48ffa49de6514df0fbdb341da40a.jpg,640,640,no cancer,77,294,129,422
256_jpg.rf.0a9c48ffa49de6514df0fbdb341da40a.jpg,640,640,cancer,445,430,493,481

image241_jpg.rf.0a8845a8a6ea9bee0bfabeb5a2a83aaa.jpg,640,640,no cancer,94,0,252,64
